USERID,CUSTOM_DOUBLE1,ENDATE,CUSTOM_DOUBLE2,CUSTOM_DOUBLE3,START_DATE,PAY_GROUP,EVENT_REASON,CUSTOMSTRING21,CUSTOMSTRING22,CUSTOMSTRING23,
30001580            ,,,,,03/08/2017,P1,99P1,,,,
30001581            ,,,,,03/08/2017,P1,99P1,,,,
30001582            ,,,,,03/08/2017,P1,99P1,,,,
30001583            ,,,,,03/08/2017,P1,99P1,,,,
30001584            ,,,,,03/08/2017,P1,99P1,,,,
30001585            ,,,,,03/08/2017,P1,99P1,,,,
30001586            ,,,,,03/08/2017,P1,99P1,,,,
30001587            ,,,,,03/08/2017,P1,99P1,,,,
30001588            ,,,,,03/08/2017,P1,99P1,,,,
30001589            ,,,,,03/08/2017,P1,99P1,,,,
30001590            ,,,,,03/08/2017,P1,99P1,,,,
30001591            ,,,,,03/08/2017,P1,99P1,,,,
30001592            ,,,,,03/08/2017,P1,99P1,,,,
30001593            ,,,,,03/08/2017,P1,99P1,,,,
30001594            ,,,,,03/08/2017,P1,99P1,,,,
30001595            ,,,,,03/08/2017,P1,99P1,,,,
30001596            ,,,,,03/08/2017,P1,99P1,,,,
30001597            ,,,,,03/08/2017,P1,99P1,,,,
30001598            ,,,,,03/08/2017,P1,99P1,,,,
30001599            ,,,,,03/08/2017,P1,99P1,,,,
30001600            ,,,,,03/08/2017,P1,99P1,,,,
30001601            ,,,,,03/08/2017,P1,99P1,,,,
30001602            ,,,,,03/08/2017,P1,99P1,,,,
30001603            ,,,,,03/08/2017,P1,99P1,,,,
30001604            ,,,,,03/08/2017,P1,99P1,,,,
30001605            ,,,,,03/08/2017,P1,99P1,,,,
30001606            ,,,,,03/08/2017,P1,99P1,,,,
30001607            ,,,,,03/08/2017,P1,99P1,,,,
30001608            ,,,,,03/08/2017,P1,99P1,,,,
30001609            ,,,,,03/08/2017,P1,99P1,,,,
30001610            ,,,,,03/08/2017,P1,99P1,,,,
30001611            ,,,,,03/08/2017,P1,99P1,,,,
30001612            ,,,,,03/08/2017,P1,99P1,,,,
30001613            ,,,,,03/08/2017,P1,99P1,,,,
30001614            ,,,,,03/08/2017,P1,99P1,,,,
30001615            ,,,,,03/08/2017,P1,99P1,,,,
30001616            ,,,,,03/08/2017,P1,99P1,,,,
30001617            ,,,,,03/08/2017,P1,99P1,,,,
30001618            ,,,,,03/08/2017,P1,99P1,,,,
30001619            ,,,,,03/08/2017,P1,99P1,,,,
30001620            ,,,,,03/08/2017,P1,99P1,,,,
30001621            ,,,,,03/08/2017,P1,99P1,,,,
30001622            ,,,,,03/08/2017,P1,99P1,,,,
30001623            ,,,,,03/08/2017,P1,99P1,,,,
30001624            ,,,,,03/08/2017,P1,99P1,,,,
30001625            ,,,,,03/08/2017,P1,99P1,,,,
30001626            ,,,,,03/08/2017,P1,99P1,,,,
30001627            ,,,,,03/08/2017,P1,99P1,,,,
30001628            ,,,,,03/08/2017,P1,99P1,,,,
30001629            ,,,,,03/08/2017,P1,99P1,,,,
30001630            ,,,,,03/08/2017,P1,99P1,,,,
30001631            ,,,,,03/08/2017,P1,99P1,,,,
30001632            ,,,,,03/08/2017,P1,99P1,,,,
30001633            ,,,,,03/08/2017,P1,99P1,,,,
30001634            ,,,,,03/08/2017,P1,99P1,,,,
30001635            ,,,,,03/08/2017,P1,99P1,,,,
30001636            ,,,,,03/08/2017,P1,99P1,,,,
30001637            ,,,,,03/08/2017,P1,99P1,,,,
30001638            ,,,,,03/08/2017,P1,99P1,,,,
30001639            ,,,,,03/08/2017,P1,99P1,,,,
30001640            ,,,,,03/08/2017,P1,99P1,,,,
30001641            ,,,,,03/08/2017,P1,99P1,,,,
30001642            ,,,,,03/08/2017,P1,99P1,,,,
30001643            ,,,,,03/08/2017,P1,99P1,,,,
30001644            ,,,,,03/08/2017,P1,99P1,,,,
30001645            ,,,,,03/08/2017,P1,99P1,,,,
30001646            ,,,,,03/08/2017,P1,99P1,,,,
30001647            ,,,,,03/08/2017,P1,99P1,,,,
30001648            ,,,,,03/08/2017,P1,99P1,,,,
30001649            ,,,,,03/08/2017,P1,99P1,,,,
30001650            ,,,,,03/08/2017,P1,99P1,,,,
30001651            ,,,,,03/08/2017,P1,99P1,,,,
30001652            ,,,,,03/08/2017,P1,99P1,,,,
30001653            ,,,,,03/08/2017,P1,99P1,,,,
30001654            ,,,,,03/08/2017,P1,99P1,,,,
30001655            ,,,,,03/08/2017,P1,99P1,,,,
30001656            ,,,,,03/08/2017,P1,99P1,,,,
30001658            ,,,,,03/08/2017,P1,99P1,,,,
30001659            ,,,,,03/08/2017,P1,99P1,,,,
30001660            ,,,,,03/08/2017,P1,99P1,,,,
30001661            ,,,,,03/08/2017,P1,99P1,,,,
30001662            ,,,,,03/08/2017,P1,99P1,,,,
30001663            ,,,,,03/08/2017,P1,99P1,,,,
30001664            ,,,,,03/08/2017,P1,99P1,,,,
30001665            ,,,,,03/08/2017,P1,99P1,,,,
30001666            ,,,,,03/08/2017,P1,99P1,,,,
30001667            ,,,,,03/08/2017,P1,99P1,,,,
30001668            ,,,,,03/08/2017,P1,99P1,,,,
30001669            ,,,,,03/08/2017,P1,99P1,,,,
30001670            ,,,,,03/08/2017,P1,99P1,,,,
30001671            ,,,,,03/08/2017,P1,99P1,,,,
30001672            ,,,,,03/08/2017,P1,99P1,,,,
30001673            ,,,,,03/08/2017,P1,99P1,,,,
30001674            ,,,,,03/08/2017,P1,99P1,,,,
30001675            ,,,,,03/08/2017,P1,99P1,,,,
30001676            ,,,,,03/08/2017,P1,99P1,,,,
30001677            ,,,,,03/08/2017,P1,99P1,,,,
30001678            ,,,,,03/08/2017,P1,99P1,,,,
30001679            ,,,,,03/08/2017,P1,99P1,,,,
30001680            ,,,,,03/08/2017,P1,99P1,,,,
30001681            ,,,,,03/08/2017,P1,99P1,,,,
30001682            ,,,,,03/08/2017,P1,99P1,,,,
30001683            ,,,,,03/08/2017,P1,99P1,,,,
30001684            ,,,,,03/08/2017,P1,99P1,,,,
30001685            ,,,,,03/08/2017,P1,99P1,,,,
30001686            ,,,,,03/08/2017,P1,99P1,,,,
30001687            ,,,,,03/08/2017,P1,99P1,,,,
30001688            ,,,,,03/08/2017,P1,99P1,,,,
30001689            ,,,,,03/08/2017,P1,99P1,,,,
30001690            ,,,,,03/08/2017,P1,99P1,,,,
30001691            ,,,,,03/08/2017,P1,99P1,,,,
30001692            ,,,,,03/08/2017,P1,99P1,,,,
30001693            ,,,,,03/08/2017,P1,99P1,,,,
30001694            ,,,,,03/08/2017,P1,99P1,,,,
30001695            ,,,,,03/08/2017,P1,99P1,,,,
30001696            ,,,,,03/08/2017,P1,99P1,,,,
30001697            ,,,,,03/08/2017,P1,99P1,,,,
30001698            ,,,,,03/08/2017,P1,99P1,,,,
30001699            ,,,,,03/08/2017,P1,99P1,,,,
30001701            ,,,,,03/08/2017,P1,99P1,,,,
30001702            ,,,,,03/08/2017,P1,99P1,,,,
30001703            ,,,,,03/08/2017,P1,99P1,,,,
30001704            ,,,,,03/08/2017,P1,99P1,,,,
30001705            ,,,,,03/08/2017,P1,99P1,,,,
30001706            ,,,,,03/08/2017,P1,99P1,,,,
30001707            ,,,,,03/08/2017,P1,99P1,,,,
30001708            ,,,,,03/08/2017,P1,99P1,,,,
30001709            ,,,,,03/08/2017,P1,99P1,,,,
30001710            ,,,,,03/08/2017,P1,99P1,,,,
30001711            ,,,,,03/08/2017,P1,99P1,,,,
30001712            ,,,,,03/08/2017,P1,99P1,,,,
30001713            ,,,,,03/08/2017,P1,99P1,,,,
30001714            ,,,,,03/08/2017,P1,99P1,,,,
30001715            ,,,,,03/08/2017,P1,99P1,,,,
30001716            ,,,,,03/08/2017,P1,99P1,,,,
30001717            ,,,,,03/08/2017,P1,99P1,,,,
30001718            ,,,,,03/08/2017,P1,99P1,,,,
30001719            ,,,,,03/08/2017,P1,99P1,,,,
30001720            ,,,,,03/08/2017,P1,99P1,,,,
30001721            ,,,,,03/08/2017,P1,99P1,,,,
30001722            ,,,,,03/08/2017,P1,99P1,,,,
30001723            ,,,,,03/08/2017,P1,99P1,,,,
30001724            ,,,,,03/08/2017,P1,99P1,,,,
30001725            ,,,,,03/08/2017,P1,99P1,,,,
30001726            ,,,,,03/08/2017,P1,99P1,,,,
30001727            ,,,,,03/08/2017,P1,99P1,,,,
30001728            ,,,,,03/08/2017,P1,99P1,,,,
30001729            ,,,,,03/08/2017,P1,99P1,,,,
30001730            ,,,,,03/08/2017,P1,99P1,,,,
30001731            ,,,,,03/08/2017,P1,99P1,,,,
30001732            ,,,,,03/08/2017,P1,99P1,,,,
30001733            ,,,,,03/08/2017,P1,99P1,,,,
30001734            ,,,,,03/08/2017,P1,99P1,,,,
30001735            ,,,,,03/08/2017,P1,99P1,,,,
30001736            ,,,,,03/08/2017,P1,99P1,,,,
30001737            ,,,,,03/08/2017,P1,99P1,,,,
30001738            ,,,,,03/08/2017,P1,99P1,,,,
30001739            ,,,,,03/08/2017,P1,99P1,,,,
30001740            ,,,,,03/08/2017,P1,99P1,,,,
30001741            ,,,,,03/08/2017,P1,99P1,,,,
30001742            ,,,,,03/08/2017,P1,99P1,,,,
30001743            ,,,,,03/08/2017,P1,99P1,,,,
30001745            ,,,,,03/08/2017,P1,99P1,,,,
30001746            ,,,,,03/08/2017,P1,99P1,,,,
30001747            ,,,,,03/08/2017,P1,99P1,,,,
30001748            ,,,,,03/08/2017,P1,99P1,,,,
30001749            ,,,,,03/08/2017,P1,99P1,,,,
30001750            ,,,,,03/08/2017,P1,99P1,,,,
30001751            ,,,,,03/08/2017,P1,99P1,,,,
30001752            ,,,,,03/08/2017,P1,99P1,,,,
30001753            ,,,,,03/08/2017,P1,99P1,,,,
30001754            ,,,,,03/08/2017,P1,99P1,,,,
30001755            ,,,,,03/08/2017,P1,99P1,,,,
30001756            ,,,,,03/08/2017,P1,99P1,,,,
30001757            ,,,,,03/08/2017,P1,99P1,,,,
30001758            ,,,,,03/08/2017,P1,99P1,,,,
30001759            ,,,,,03/08/2017,P1,99P1,,,,
30001760            ,,,,,03/08/2017,P1,99P1,,,,
30001761            ,,,,,03/08/2017,P1,99P1,,,,
30001762            ,,,,,03/08/2017,P1,99P1,,,,
30001763            ,,,,,03/08/2017,P1,99P1,,,,
30001764            ,,,,,03/08/2017,P1,99P1,,,,
30001765            ,,,,,03/08/2017,P1,99P1,,,,
30001766            ,,,,,03/08/2017,P1,99P1,,,,
30001767            ,,,,,03/08/2017,P1,99P1,,,,
30001768            ,,,,,03/08/2017,P1,99P1,,,,
30001769            ,,,,,03/08/2017,P1,99P1,,,,
30001770            ,,,,,03/08/2017,P1,99P1,,,,
30001771            ,,,,,03/08/2017,P1,99P1,,,,
30001772            ,,,,,03/08/2017,P1,99P1,,,,
30001773            ,,,,,03/08/2017,P1,99P1,,,,
30001774            ,,,,,03/08/2017,P1,99P1,,,,
30001775            ,,,,,03/08/2017,P1,99P1,,,,
30001776            ,,,,,03/08/2017,P1,99P1,,,,
30001777            ,,,,,03/08/2017,P1,99P1,,,,
30001778            ,,,,,03/08/2017,P1,99P1,,,,
30001779            ,,,,,03/08/2017,P1,99P1,,,,
30001780            ,,,,,03/08/2017,P1,99P1,,,,
30001781            ,,,,,03/08/2017,P1,99P1,,,,
30001782            ,,,,,03/08/2017,P1,99P1,,,,
30001783            ,,,,,03/08/2017,P1,99P1,,,,
30001784            ,,,,,03/08/2017,P1,99P1,,,,
30001785            ,,,,,03/08/2017,P1,99P1,,,,
30001786            ,,,,,03/08/2017,P1,99P1,,,,
30001787            ,,,,,03/08/2017,P1,99P1,,,,
30001789            ,,,,,03/08/2017,P1,99P1,,,,
30001790            ,,,,,03/08/2017,P1,99P1,,,,
30001791            ,,,,,03/08/2017,P1,99P1,,,,
30001792            ,,,,,03/08/2017,P1,99P1,,,,
30001793            ,,,,,03/08/2017,P1,99P1,,,,
30001794            ,,,,,03/08/2017,P1,99P1,,,,
30001795            ,,,,,03/08/2017,P1,99P1,,,,
30001796            ,,,,,03/08/2017,P1,99P1,,,,
30001797            ,,,,,03/08/2017,P1,99P1,,,,
30001798            ,,,,,03/08/2017,P1,99P1,,,,
30001799            ,,,,,03/08/2017,P1,99P1,,,,
30001800            ,,,,,03/08/2017,P1,99P1,,,,
30001801            ,,,,,03/08/2017,P1,99P1,,,,
30001802            ,,,,,03/08/2017,P1,99P1,,,,
30001803            ,,,,,03/08/2017,P1,99P1,,,,
30001804            ,,,,,03/08/2017,P1,99P1,,,,
30001805            ,,,,,03/08/2017,P1,99P1,,,,
30001806            ,,,,,03/08/2017,P1,99P1,,,,
30001807            ,,,,,03/08/2017,P1,99P1,,,,
30001808            ,,,,,03/08/2017,P1,99P1,,,,
30001809            ,,,,,03/08/2017,P1,99P1,,,,
30001810            ,,,,,03/08/2017,P1,99P1,,,,
30001811            ,,,,,03/08/2017,P1,99P1,,,,
30001812            ,,,,,03/08/2017,P1,99P1,,,,
30001813            ,,,,,03/08/2017,P1,99P1,,,,
30001814            ,,,,,03/08/2017,P1,99P1,,,,
30001815            ,,,,,03/08/2017,P1,99P1,,,,
30001816            ,,,,,03/08/2017,P1,99P1,,,,
30001817            ,,,,,03/08/2017,P1,99P1,,,,
30001818            ,,,,,03/08/2017,P1,99P1,,,,
30001819            ,,,,,03/08/2017,P1,99P1,,,,
30001820            ,,,,,03/08/2017,P1,99P1,,,,
30001821            ,,,,,03/08/2017,P1,99P1,,,,
30001822            ,,,,,03/08/2017,P1,99P1,,,,
30001823            ,,,,,03/08/2017,P1,99P1,,,,
30001824            ,,,,,03/08/2017,P1,99P1,,,,
30001825            ,,,,,03/08/2017,P1,99P1,,,,
30001826            ,,,,,03/08/2017,P1,99P1,,,,
30001827            ,,,,,03/08/2017,P1,99P1,,,,
30001828            ,,,,,03/08/2017,P1,99P1,,,,
30001829            ,,,,,03/08/2017,P1,99P1,,,,
30001830            ,,,,,03/08/2017,P1,99P1,,,,
30001831            ,,,,,03/08/2017,P1,99P1,,,,
30001832            ,,,,,03/08/2017,P1,99P1,,,,
30001833            ,,,,,03/08/2017,P1,99P1,,,,
30001834            ,,,,,03/08/2017,P1,99P1,,,,
30001835            ,,,,,03/08/2017,P1,99P1,,,,
30001836            ,,,,,03/08/2017,P1,99P1,,,,
30001837            ,,,,,03/08/2017,P1,99P1,,,,
30001838            ,,,,,03/08/2017,P1,99P1,,,,
30001839            ,,,,,03/08/2017,P1,99P1,,,,
30001840            ,,,,,03/08/2017,P1,99P1,,,,
30001842            ,,,,,03/08/2017,P1,99P1,,,,
30001843            ,,,,,03/08/2017,P1,99P1,,,,
30001844            ,,,,,03/08/2017,P1,99P1,,,,
30001845            ,,,,,03/08/2017,P1,99P1,,,,
30001846            ,,,,,03/08/2017,P1,99P1,,,,
30001847            ,,,,,03/08/2017,P1,99P1,,,,
30001848            ,,,,,03/08/2017,P1,99P1,,,,
30001849            ,,,,,03/08/2017,P1,99P1,,,,
30001850            ,,,,,03/08/2017,P1,99P1,,,,
30001851            ,,,,,03/08/2017,P1,99P1,,,,
30001852            ,,,,,03/08/2017,P1,99P1,,,,
30001853            ,,,,,03/08/2017,P1,99P1,,,,
30001854            ,,,,,03/08/2017,P1,99P1,,,,
30001855            ,,,,,03/08/2017,P1,99P1,,,,
30001856            ,,,,,03/08/2017,P1,99P1,,,,
30001857            ,,,,,03/08/2017,P1,99P1,,,,
30001858            ,,,,,03/08/2017,P1,99P1,,,,
30001859            ,,,,,03/08/2017,P1,99P1,,,,
30001860            ,,,,,03/08/2017,P1,99P1,,,,
30001861            ,,,,,03/08/2017,P1,99P1,,,,
30001862            ,,,,,03/08/2017,P1,99P1,,,,
30001863            ,,,,,03/08/2017,P1,99P1,,,,
30001864            ,,,,,03/08/2017,P1,99P1,,,,
30001865            ,,,,,03/08/2017,P1,99P1,,,,
30001866            ,,,,,03/08/2017,P1,99P1,,,,
30001867            ,,,,,03/08/2017,P1,99P1,,,,
30001868            ,,,,,03/08/2017,P1,99P1,,,,
30001869            ,,,,,03/08/2017,P1,99P1,,,,
30001870            ,,,,,03/08/2017,P1,99P1,,,,
30001871            ,,,,,03/08/2017,P1,99P1,,,,
30001872            ,,,,,03/08/2017,P1,99P1,,,,
30001873            ,,,,,03/08/2017,P1,99P1,,,,
30001874            ,,,,,03/08/2017,P1,99P1,,,,
30001875            ,,,,,03/08/2017,P1,99P1,,,,
30001876            ,,,,,03/08/2017,P1,99P1,,,,
30001877            ,,,,,03/08/2017,P1,99P1,,,,
30001878            ,,,,,03/08/2017,P1,99P1,,,,
30001879            ,,,,,03/08/2017,P1,99P1,,,,
30001880            ,,,,,03/08/2017,P1,99P1,,,,
30001881            ,,,,,03/08/2017,P1,99P1,,,,
30001882            ,,,,,03/08/2017,P1,99P1,,,,
30001883            ,,,,,03/08/2017,P1,99P1,,,,
30001884            ,,,,,03/08/2017,P1,99P1,,,,
30001885            ,,,,,03/08/2017,P1,99P1,,,,
30001886            ,,,,,03/08/2017,P1,99P1,,,,
30001887            ,,,,,03/08/2017,P1,99P1,,,,
30001888            ,,,,,03/08/2017,P1,99P1,,,,
30001889            ,,,,,03/08/2017,P1,99P1,,,,
30001890            ,,,,,03/08/2017,P1,99P1,,,,
30001891            ,,,,,03/08/2017,P1,99P1,,,,
30001892            ,,,,,03/08/2017,P1,99P1,,,,
30001893            ,,,,,03/08/2017,P1,99P1,,,,
30001894            ,,,,,03/08/2017,P1,99P1,,,,
30001895            ,,,,,03/08/2017,P1,99P1,,,,
30001896            ,,,,,03/08/2017,P1,99P1,,,,
30001897            ,,,,,03/08/2017,P1,99P1,,,,
30001898            ,,,,,03/08/2017,P1,99P1,,,,
30001899            ,,,,,03/08/2017,P1,99P1,,,,
30001900            ,,,,,03/08/2017,P1,99P1,,,,
30001901            ,,,,,03/08/2017,P1,99P1,,,,
30001902            ,,,,,03/08/2017,P1,99P1,,,,
30001903            ,,,,,03/08/2017,P1,99P1,,,,
30001904            ,,,,,03/08/2017,P1,99P1,,,,
30001905            ,,,,,03/08/2017,P1,99P1,,,,
30001906            ,,,,,03/08/2017,P1,99P1,,,,
30001907            ,,,,,03/08/2017,P1,99P1,,,,
30001908            ,,,,,03/08/2017,P1,99P1,,,,
30001909            ,,,,,03/08/2017,P1,99P1,,,,
30001910            ,,,,,03/08/2017,P1,99P1,,,,
30001911            ,,,,,03/08/2017,P1,99P1,,,,
30001912            ,,,,,03/08/2017,P1,99P1,,,,
30001913            ,,,,,03/08/2017,P1,99P1,,,,
30001914            ,,,,,03/08/2017,P1,99P1,,,,
30001915            ,,,,,03/08/2017,P1,99P1,,,,
30001916            ,,,,,03/08/2017,P1,99P1,,,,
30001917            ,,,,,03/08/2017,P1,99P1,,,,
30001918            ,,,,,03/08/2017,P1,99P1,,,,
30001919            ,,,,,03/08/2017,P1,99P1,,,,
30001920            ,,,,,03/08/2017,P1,99P1,,,,
30001921            ,,,,,03/08/2017,P1,99P1,,,,
30001922            ,,,,,03/08/2017,P1,99P1,,,,
30001923            ,,,,,03/08/2017,P1,99P1,,,,
30001924            ,,,,,03/08/2017,P1,99P1,,,,
30001925            ,,,,,03/08/2017,P1,99P1,,,,
30001926            ,,,,,03/08/2017,P1,99P1,,,,
30001927            ,,,,,03/08/2017,P1,99P1,,,,
30001928            ,,,,,03/08/2017,P1,99P1,,,,
30001929            ,,,,,03/08/2017,P1,99P1,,,,
30001930            ,,,,,03/08/2017,P1,99P1,,,,
30001931            ,,,,,03/08/2017,P1,99P1,,,,
30001932            ,,,,,03/08/2017,P1,99P1,,,,
30001933            ,,,,,03/08/2017,P1,99P1,,,,
30001935            ,,,,,03/08/2017,P1,99P1,,,,
30001936            ,,,,,03/08/2017,P1,99P1,,,,
30001937            ,,,,,03/08/2017,P1,99P1,,,,
30001938            ,,,,,03/08/2017,P1,99P1,,,,
30001939            ,,,,,03/08/2017,P1,99P1,,,,
30001940            ,,,,,03/08/2017,P1,99P1,,,,
30001941            ,,,,,03/08/2017,P1,99P1,,,,
30001942            ,,,,,03/08/2017,P1,99P1,,,,
30001943            ,,,,,03/08/2017,P1,99P1,,,,
30001944            ,,,,,03/08/2017,P1,99P1,,,,
30001945            ,,,,,03/08/2017,P1,99P1,,,,
30001946            ,,,,,03/08/2017,P1,99P1,,,,
30001947            ,,,,,03/08/2017,P1,99P1,,,,
30001948            ,,,,,03/08/2017,P1,99P1,,,,
30001949            ,,,,,03/08/2017,P1,99P1,,,,
30001950            ,,,,,03/08/2017,P1,99P1,,,,
30001951            ,,,,,03/08/2017,P1,99P1,,,,
30001952            ,,,,,03/08/2017,P1,99P1,,,,
30001953            ,,,,,03/08/2017,P1,99P1,,,,
30001954            ,,,,,03/08/2017,P1,99P1,,,,
30001955            ,,,,,03/08/2017,P1,99P1,,,,
30001956            ,,,,,03/08/2017,P1,99P1,,,,
30001957            ,,,,,03/08/2017,P1,99P1,,,,
30001958            ,,,,,03/08/2017,P1,99P1,,,,
30001959            ,,,,,03/08/2017,P1,99P1,,,,
30001960            ,,,,,03/08/2017,P1,99P1,,,,
30001961            ,,,,,03/08/2017,P1,99P1,,,,
30001962            ,,,,,03/08/2017,P1,99P1,,,,
30001963            ,,,,,03/08/2017,P1,99P1,,,,
30001964            ,,,,,03/08/2017,P1,99P1,,,,
30001965            ,,,,,03/08/2017,P1,99P1,,,,
30001966            ,,,,,03/08/2017,P1,99P1,,,,
30001967            ,,,,,03/08/2017,P1,99P1,,,,
30001968            ,,,,,03/08/2017,P1,99P1,,,,
30001969            ,,,,,03/08/2017,P1,99P1,,,,
30001970            ,,,,,03/08/2017,P1,99P1,,,,
30001971            ,,,,,03/08/2017,P1,99P1,,,,
30001972            ,,,,,03/08/2017,P1,99P1,,,,
30001973            ,,,,,03/08/2017,P1,99P1,,,,
30001974            ,,,,,03/08/2017,P1,99P1,,,,
30001975            ,,,,,03/08/2017,P1,99P1,,,,
30001976            ,,,,,03/08/2017,P1,99P1,,,,
30001977            ,,,,,03/08/2017,P1,99P1,,,,
30001979            ,,,,,03/08/2017,P1,99P1,,,,
30001980            ,,,,,03/08/2017,P1,99P1,,,,
30001981            ,,,,,03/08/2017,P1,99P1,,,,
30001982            ,,,,,03/08/2017,P1,99P1,,,,
30001983            ,,,,,03/08/2017,P1,99P1,,,,
30001984            ,,,,,03/08/2017,P1,99P1,,,,
30001985            ,,,,,03/08/2017,P1,99P1,,,,
30001986            ,,,,,03/08/2017,P1,99P1,,,,
30001987            ,,,,,03/08/2017,P1,99P1,,,,
30001988            ,,,,,03/08/2017,P1,99P1,,,,
30001989            ,,,,,03/08/2017,P1,99P1,,,,
30001990            ,,,,,03/08/2017,P1,99P1,,,,
30001991            ,,,,,03/08/2017,P1,99P1,,,,
30001992            ,,,,,03/08/2017,P1,99P1,,,,
30001993            ,,,,,03/08/2017,P1,99P1,,,,
30001994            ,,,,,03/08/2017,P1,99P1,,,,
30001995            ,,,,,03/08/2017,P1,99P1,,,,
30001996            ,,,,,03/08/2017,P1,99P1,,,,
30001997            ,,,,,03/08/2017,P1,99P1,,,,
30001998            ,,,,,03/08/2017,P1,99P1,,,,
30001999            ,,,,,03/08/2017,P1,99P1,,,,
30002000            ,,,,,03/08/2017,P1,99P1,,,,
30002001            ,,,,,03/08/2017,P1,99P1,,,,
30002002            ,,,,,03/08/2017,P1,99P1,,,,
30002003            ,,,,,03/08/2017,P1,99P1,,,,
30002004            ,,,,,03/08/2017,P1,99P1,,,,
30002005            ,,,,,03/08/2017,P1,99P1,,,,
30002006            ,,,,,03/08/2017,P1,99P1,,,,
30002007            ,,,,,03/08/2017,P1,99P1,,,,
30002008            ,,,,,03/08/2017,P1,99P1,,,,
30002009            ,,,,,03/08/2017,P1,99P1,,,,
30002010            ,,,,,03/08/2017,P1,99P1,,,,
30002011            ,,,,,03/08/2017,P1,99P1,,,,
30002012            ,,,,,03/08/2017,P1,99P1,,,,
30002013            ,,,,,03/08/2017,P1,99P1,,,,
30002014            ,,,,,03/08/2017,P1,99P1,,,,
30002016            ,,,,,03/08/2017,P1,99P1,,,,
30002017            ,,,,,03/08/2017,P1,99P1,,,,
30002019            ,,,,,03/08/2017,P1,99P1,,,,
30002020            ,,,,,03/08/2017,P1,99P1,,,,
30002021            ,,,,,03/08/2017,P1,99P1,,,,
30002022            ,,,,,03/08/2017,P1,99P1,,,,
30002023            ,,,,,03/08/2017,P1,99P1,,,,
30002024            ,,,,,03/08/2017,P1,99P1,,,,
30002025            ,,,,,03/08/2017,P1,99P1,,,,
30002026            ,,,,,03/08/2017,P1,99P1,,,,
30002027            ,,,,,03/08/2017,P1,99P1,,,,
30002028            ,,,,,03/08/2017,P1,99P1,,,,
30002029            ,,,,,03/08/2017,P1,99P1,,,,
30002030            ,,,,,03/08/2017,P1,99P1,,,,
30002031            ,,,,,03/08/2017,P1,99P1,,,,
