USERID,STARTDATE,ENDATE,SEQNUMBER,PAYCOMPONENT,PAYCOMPVALUE,CURRENCY_CODE,FREQUENCY,IS_TARGET,NOTES,OPERATION,
30000413            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30000414            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30000415            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30000416            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30000418            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30000419            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30000420            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30000421            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30000422            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30000423            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30000424            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30000425            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30000426            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30000427            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30000428            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30000429            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30000430            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30000431            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30000432            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30000433            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30000434            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30000435            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30000436            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30000437            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30000438            ,03/08/2017,,,9001,2500.0000,PEN,MON,,,,
30000439            ,03/08/2017,,,9001,510.0000,PEN,MON,,,,
30000440            ,03/08/2017,,,9001,510.0000,PEN,MON,,,,
30000441            ,03/08/2017,,,9001,510.0000,PEN,MON,,,,
30000442            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30000443            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30000444            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30000445            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30000446            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30000447            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30000448            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30000449            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30000450            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30000451            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30000452            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30000453            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30000454            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30000455            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30000456            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30000457            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30000458            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30000459            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30000460            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30000461            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30000462            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30000463            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30000464            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30000465            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30000466            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30000467            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30000468            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30000469            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30000470            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30000471            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30000472            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30000473            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30000474            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30000475            ,03/08/2017,,,9001,510.0000,PEN,MON,,,,
30000476            ,03/08/2017,,,9001,510.0000,PEN,MON,,,,
30000477            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30000478            ,03/08/2017,,,9001,510.0000,PEN,MON,,,,
30000479            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30000480            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30000481            ,03/08/2017,,,9001,510.0000,PEN,MON,,,,
30000482            ,03/08/2017,,,9001,1100.0000,PEN,MON,,,,
30000483            ,03/08/2017,,,9001,2500.0000,PEN,MON,,,,
30000484            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30000485            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30000486            ,03/08/2017,,,9001,750.0000,PEN,MON,,,,
30000487            ,03/08/2017,,,9001,750.0000,PEN,MON,,,,
30000488            ,03/08/2017,,,9001,1200.0000,PEN,MON,,,,
30000489            ,03/08/2017,,,9001,950.0000,PEN,MON,,,,
30000490            ,03/08/2017,,,9001,750.0000,PEN,MON,,,,
30000491            ,03/08/2017,,,9001,1350.0000,PEN,MON,,,,
30000492            ,03/08/2017,,,9001,1200.0000,PEN,MON,,,,
30000493            ,03/08/2017,,,9001,750.0000,PEN,MON,,,,
30000495            ,03/08/2017,,,9001,750.0000,PEN,MON,,,,
30000496            ,03/08/2017,,,9001,750.0000,PEN,MON,,,,
30000497            ,03/08/2017,,,9001,750.0000,PEN,MON,,,,
30000498            ,03/08/2017,,,9001,950.0000,PEN,MON,,,,
30000499            ,03/08/2017,,,9001,950.0000,PEN,MON,,,,
30000500            ,03/08/2017,,,9001,950.0000,PEN,MON,,,,
30000502            ,03/08/2017,,,9001,950.0000,PEN,MON,,,,
30000503            ,03/08/2017,,,9001,950.0000,PEN,MON,,,,
30000504            ,03/08/2017,,,9001,950.0000,PEN,MON,,,,
30000505            ,03/08/2017,,,9001,950.0000,PEN,MON,,,,
30000507            ,03/08/2017,,,9001,950.0000,PEN,MON,,,,
30000508            ,03/08/2017,,,9001,950.0000,PEN,MON,,,,
30000510            ,03/08/2017,,,9001,950.0000,PEN,MON,,,,
30000511            ,03/08/2017,,,9001,1500.0000,PEN,MON,,,,
30000512            ,03/08/2017,,,9001,1500.0000,PEN,MON,,,,
30000513            ,03/08/2017,,,9001,1500.0000,PEN,MON,,,,
30000514            ,03/08/2017,,,9001,750.0000,PEN,MON,,,,
30000515            ,03/08/2017,,,9001,750.0000,PEN,MON,,,,
30000516            ,03/08/2017,,,9001,750.0000,PEN,MON,,,,
30000517            ,03/08/2017,,,9001,750.0000,PEN,MON,,,,
30000518            ,03/08/2017,,,9001,1200.0000,PEN,MON,,,,
30000519            ,03/08/2017,,,9001,2000.0000,PEN,MON,,,,
30000520            ,03/08/2017,,,9001,1200.0000,PEN,MON,,,,
30000521            ,03/08/2017,,,9001,1200.0000,PEN,MON,,,,
30000522            ,03/08/2017,,,9001,1200.0000,PEN,MON,,,,
30000523            ,03/08/2017,,,9001,1200.0000,PEN,MON,,,,
30000524            ,03/08/2017,,,9001,1200.0000,PEN,MON,,,,
30000525            ,03/08/2017,,,9001,750.0000,PEN,MON,,,,
30000526            ,03/08/2017,,,9001,750.0000,PEN,MON,,,,
30000527            ,03/08/2017,,,9001,750.0000,PEN,MON,,,,
30000528            ,03/08/2017,,,9001,750.0000,PEN,MON,,,,
30000529            ,03/08/2017,,,9001,510.0000,PEN,MON,,,,
30000530            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30000531            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30000532            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30000533            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30000534            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30000535            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30000536            ,03/08/2017,,,9001,1200.0000,PEN,MON,,,,
30000537            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30000538            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30000539            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30000540            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30000541            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30000542            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30000543            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30000544            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30000545            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30000547            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30000548            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30000549            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30000550            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30000551            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30000552            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30000553            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30000554            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30000555            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30000556            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30000557            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30000558            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30000559            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30000560            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30000561            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30000562            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30000563            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30000564            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30000565            ,03/08/2017,,,9001,510.0000,PEN,MON,,,,
30000566            ,03/08/2017,,,9001,510.0000,PEN,MON,,,,
30000567            ,03/08/2017,,,9001,510.0000,PEN,MON,,,,
30000568            ,03/08/2017,,,9001,510.0000,PEN,MON,,,,
30000569            ,03/08/2017,,,9001,510.0000,PEN,MON,,,,
30000570            ,03/08/2017,,,9001,510.0000,PEN,MON,,,,
30000571            ,03/08/2017,,,9001,510.0000,PEN,MON,,,,
30000572            ,03/08/2017,,,9001,1200.0000,PEN,MON,,,,
30000573            ,03/08/2017,,,9001,1200.0000,PEN,MON,,,,
30000574            ,03/08/2017,,,9001,1200.0000,PEN,MON,,,,
30000575            ,03/08/2017,,,9001,1200.0000,PEN,MON,,,,
30000576            ,03/08/2017,,,9001,2000.0000,PEN,MON,,,,
30000577            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30000578            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30000579            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30000581            ,03/08/2017,,,9001,510.0000,PEN,MON,,,,
30000582            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30000583            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30000584            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30000585            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30000586            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30000587            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30000588            ,03/08/2017,,,9001,2500.0000,PEN,MON,,,,
30000589            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30000590            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30000591            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30000592            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30000593            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30000595            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30000596            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30000597            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30000598            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30000599            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30000600            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30000601            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30000602            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30000603            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30000604            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30000605            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30000606            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30000607            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30000608            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30000609            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30000610            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30000611            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30000612            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30000613            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30000614            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30000615            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30000616            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30000617            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30000618            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30000619            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30000621            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30000622            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30000623            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30000624            ,03/08/2017,,,9001,7000.0000,PEN,MON,,,,
30000625            ,03/08/2017,,,9001,1200.0000,PEN,MON,,,,
30000626            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30000627            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30000628            ,03/08/2017,,,9001,1200.0000,PEN,MON,,,,
30000629            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30000630            ,03/08/2017,,,9001,2500.0000,PEN,MON,,,,
30000631            ,03/08/2017,,,9001,1200.0000,PEN,MON,,,,
30000632            ,03/08/2017,,,9001,1200.0000,PEN,MON,,,,
30000633            ,03/08/2017,,,9001,1200.0000,PEN,MON,,,,
30000634            ,03/08/2017,,,9001,1200.0000,PEN,MON,,,,
30000635            ,03/08/2017,,,9001,1200.0000,PEN,MON,,,,
30000636            ,03/08/2017,,,9001,1200.0000,PEN,MON,,,,
30000637            ,03/08/2017,,,9001,1200.0000,PEN,MON,,,,
30000638            ,03/08/2017,,,9001,1200.0000,PEN,MON,,,,
30000639            ,03/08/2017,,,9001,1200.0000,PEN,MON,,,,
30000640            ,03/08/2017,,,9001,1200.0000,PEN,MON,,,,
30000641            ,03/08/2017,,,9001,1200.0000,PEN,MON,,,,
30000642            ,03/08/2017,,,9001,1200.0000,PEN,MON,,,,
30000643            ,03/08/2017,,,9001,2200.0000,PEN,MON,,,,
30000644            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30000645            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30000646            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30000647            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30000648            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30000649            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30000650            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30000651            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30000652            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30000653            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30000654            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30000655            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30000656            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30000657            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30000658            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30000659            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30000660            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30000661            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30000662            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30000663            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30000664            ,03/08/2017,,,9001,975.0000,PEN,MON,,,,
30000665            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30000666            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30000667            ,03/08/2017,,,9001,510.0000,PEN,MON,,,,
30000669            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30000670            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30000671            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30000672            ,03/08/2017,,,9001,1075.0000,PEN,MON,,,,
30000673            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30000674            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30000675            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30000676            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30000677            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30000678            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30000679            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30000680            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30000681            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30000682            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30000683            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30000684            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30000685            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30000686            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30000687            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30000688            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30000689            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30000690            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30000691            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30000692            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30000693            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30000694            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30000695            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30000696            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30000697            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30000698            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30000699            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30000700            ,03/08/2017,,,9001,4300.0000,PEN,MON,,,,
30000701            ,03/08/2017,,,9001,1200.0000,PEN,MON,,,,
30000702            ,03/08/2017,,,9001,1500.0000,PEN,MON,,,,
30000703            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30000704            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30000705            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30000706            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30000707            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30000708            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30000709            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30000710            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30000711            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30000712            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30000714            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30000715            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30000716            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30000717            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30000718            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30000719            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30000720            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30000721            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30000722            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30000724            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30000725            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30000726            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30000727            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30000728            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30000729            ,03/08/2017,,,9001,1800.0000,PEN,MON,,,,
30000730            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30000731            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30000732            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30000733            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30000734            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30000735            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30000736            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30000737            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30000738            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30000739            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30000740            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30000741            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30000742            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30000743            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30000745            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30000746            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30000747            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30000748            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30000749            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30000750            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30000751            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30000753            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30000754            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30000755            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30000756            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30000757            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30000758            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30000759            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30000760            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30000761            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30000762            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30000763            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30000764            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30000765            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30000767            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30000768            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30000769            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30000770            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30000772            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30000773            ,03/08/2017,,,9001,1200.0000,PEN,MON,,,,
30000774            ,03/08/2017,,,9001,1325.0000,PEN,MON,,,,
30000775            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30000776            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30000777            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30000778            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30000780            ,03/08/2017,,,9001,850.0000,PEN,MON,,,,
30000781            ,03/08/2017,,,9001,5000.0000,PEN,MON,,,,
30000782            ,03/08/2017,,,9001,5200.0000,PEN,MON,,,,
